":START_ID",":END_ID","relation",":TYPE"
"steel doors","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"steel doors","462dd2328d5950d1c786c7157fd9812b1721665bd7c77bb68519fed903eb4bc3","has_concept","Concept"
"steel doors","00ac04aa45ebca8ac0ca3d346b16c79bec24a76966a03d5d4798ea37a96de387","has_concept","Concept"
"steel doors","249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","has_concept","Concept"
"steel doors","9bdbe559028be8c960dd8a646590f64cbb4dd82d9731d17b739e791b9577a7e1","has_concept","Concept"
"steel doors","1c9b38dc67bd7fc517acf13d746786eeddcd79602e14d147d0e476d00a8dc69d","has_concept","Concept"
"Taylor Cruz stepped firmly into the role of de facto leader and set a brisk pace.","b0ebcc79527cd9cdf1ab50aaa552a1d30d3a1b151134c90dfb0d988e3e3dc514","has_concept","Concept"
"Taylor Cruz stepped firmly into the role of de facto leader and set a brisk pace.","c48bd420b9995c0be71f62c4103ffed768009e62ccd44f2f7dbe279a5e6d99c8","has_concept","Concept"
"Taylor Cruz stepped firmly into the role of de facto leader and set a brisk pace.","534b4d2518227e012da93b04b74d74c4bb437a1f842c4557ccdba735cf2a089d","has_concept","Concept"
"Taylor Cruz stepped firmly into the role of de facto leader and set a brisk pace.","53e3ad797fe675cd78d05226900f793efab95edd39002cd1c8f0d2e8fddf4839","has_concept","Concept"
"Taylor Cruz stepped firmly into the role of de facto leader and set a brisk pace.","3aef5e8cb218cd8149d031dd5f0e72352d880c0c620f95bc390600f8d3ee9932","has_concept","Concept"
"Taylor ordered 'Eyes sharp, people. Comms check, every thirty seconds.'","7d2aac8fb72cd51a5596c3adebec0225d54d0e887115d0634240e0123ed41b54","has_concept","Concept"
"Taylor ordered 'Eyes sharp, people. Comms check, every thirty seconds.'","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Taylor ordered 'Eyes sharp, people. Comms check, every thirty seconds.'","ae6c32d161301e9369fe47e1fde3b6dfb5616e2197bc99a8494d179853efc052","has_concept","Concept"
"Taylor ordered 'Eyes sharp, people. Comms check, every thirty seconds.'","84a1babbea34b160aa021e16c2eb74c255e5473a310db893519611ce07d025f1","has_concept","Concept"
"Taylor ordered 'Eyes sharp, people. Comms check, every thirty seconds.'","c96ce5b001203d336a3c9089d5c4be0ac7e2fa047a703b51b0976fbbb2c814e3","has_concept","Concept"
"Sam offered a murmured 'Copy that' while fiddling with a handheld device.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Sam offered a murmured 'Copy that' while fiddling with a handheld device.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Sam offered a murmured 'Copy that' while fiddling with a handheld device.","8a09189261437077689eaf9bc1fa705f61d241c854bf6e623932b41548363729","has_concept","Concept"
"Sam offered a murmured 'Copy that' while fiddling with a handheld device.","1793a338d883c3174628bda41de1c40a8956e795406ae9749865b818f1b40784","has_concept","Concept"
"Sam offered a murmured 'Copy that' while fiddling with a handheld device.","a54e9af3702589e2ac12b63109be4a510c274a2c5f95e639a650926d70344364","has_concept","Concept"
"handheld device","4f9605639abf071a3ed8eee860384579525fea834943222675ca6a888b921aad","has_concept","Concept"
"handheld device","9c18396e95f01f1d05364465ee087dacba432a8fc835239e60e9eae7124b8e4f","has_concept","Concept"
"handheld device","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"handheld device","9aa3494810631e96a368fc13aa1a4bc75b8730fed76f55b5b23bd86c7a367bd1","has_concept","Concept"
"handheld device","7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","has_concept","Concept"
"handheld device","cd3004f22b4315db09b6f15013c37c880b75cfd570bb228edbb3b6139385708c","has_concept","Concept"
"Jordan said 'Mercer, Rivera, come see this.'","73680bda6cba890bc76f53a6da5633cd5facc4542c208d03d819c4cdfd0305a8","has_concept","Concept"
"Jordan said 'Mercer, Rivera, come see this.'","847bd91f49c5578452b1aed2f33c622414eaaf1e2f98f8cd840d163508d697fc","has_concept","Concept"
"Jordan said 'Mercer, Rivera, come see this.'","0f89b7be0afc1b3d5f6cea8688172c9794b85faeaaaf9a30d243cb45975791e9","has_concept","Concept"
"Jordan said 'Mercer, Rivera, come see this.'","918663674f1491b7bd431eee78169b3ea8b75c131372f8e1afc92d5d9349599a","has_concept","Concept"
"Jordan said 'Mercer, Rivera, come see this.'","7d2aac8fb72cd51a5596c3adebec0225d54d0e887115d0634240e0123ed41b54","has_concept","Concept"
"Rivera","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Rivera","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"Rivera","aad3b6af911a14f6e9c913d666ef41b4e481eac54d9a000915da30f30c2d2774","has_concept","Concept"
"Rivera","8d431d9582ae9c6a2b06feb0268a22e77567b098afb1c2756f11f4b9860c8976","has_concept","Concept"
"Rivera","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Alex joined Jordan's side and examined the panel.","1e4bc7d43e799a86cbc2ee4128c5c2c2797664d4d76def6bbb4ea390f70597cf","has_concept","Concept"
"Alex joined Jordan's side and examined the panel.","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"Alex joined Jordan's side and examined the panel.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"Alex joined Jordan's side and examined the panel.","99f9e8ada21b5e2e325517ecfa399980cfc3102ad529fd763f65a3ac4810e052","has_concept","Concept"
"Alex joined Jordan's side and examined the panel.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"Jordan explained their reasoning as Sam approached.","e9703338393b419663d2e909ff8a183958d70530b8502f0525ec451289056f37","has_concept","Concept"
"Jordan explained their reasoning as Sam approached.","15e854ba4b1b17102e0ce95b83554fba6e9a92e8aac9ea84012bba56f9b2be0f","has_concept","Concept"
"Jordan explained their reasoning as Sam approached.","84da57f6d81c730260ab3782f12d5c2e0a6e50ee94cd1d9ed81d0e1c0d1d0399","has_concept","Concept"
"Jordan explained their reasoning as Sam approached.","d64d29261baece98636e37b63e6a39433cfdacaf71ad1678b1b1b2d281c76b8c","has_concept","Concept"
"Jordan explained their reasoning as Sam approached.","f26fd72b938f7371da60d6d775b0ce941f59a5e7979375d32dcba20904327829","has_concept","Concept"
"Jordan said 'This panel is a recent addition — covering something they didn't want found.'","991405de5610bfb34ef95d7454ab49b58ef13ee7298f4f2e9ac733ab5bfd32b4","has_concept","Concept"
"Jordan said 'This panel is a recent addition — covering something they didn't want found.'","be39f7a3d4382de6ed02a5ecd2a3689900dd4f642ae0713fdc17857d652d8a04","has_concept","Concept"
"Jordan said 'This panel is a recent addition — covering something they didn't want found.'","f18580572d895e5ea51c9d342ab3ac9a170eb92c0739bdbd72957784f16da1ab","has_concept","Concept"
"Jordan said 'This panel is a recent addition — covering something they didn't want found.'","fe41fdaf53d1163b7d25db2ec3693503d3cb8c762aa193a4215be4538511215d","has_concept","Concept"
"Jordan said 'This panel is a recent addition — covering something they didn't want found.'","1c395645342479efd717315a635c03fc980417d30fcec3385ea3d05e82780d94","has_concept","Concept"
"The soft whir of an approaching drone cut through their muffled exchange.","57e8f8add07fb59793a4c487d409ca15f83ba8cfc3b652fe9c2d96e659821d82","has_concept","Concept"
"The soft whir of an approaching drone cut through their muffled exchange.","26f90357760e61cc02323c7013060bb2a4bb6d65f1fd7f230ed39a3ab8ac17f5","has_concept","Concept"
"The soft whir of an approaching drone cut through their muffled exchange.","06b06e8f2201bd362c8f97e67317339d12c8ffd29def0bf14a2ccac235ab0711","has_concept","Concept"
"The soft whir of an approaching drone cut through their muffled exchange.","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"The soft whir of an approaching drone cut through their muffled exchange.","4f7d216853de3a182632e84dd380d6bb1314c6decae04d48ecaea8e038ccc147","has_concept","Concept"
"Taylor had looped back upon hearing the commotion.","ab0f41f85e2e4662fbe1069a009d4bc3fe7ac37f7ef48a0f4b7d2015e48ef9f8","has_concept","Concept"
"Taylor had looped back upon hearing the commotion.","363ef112c4fb431c8321024509193ec6cc5b833a833dbdad38b6287369309123","has_concept","Concept"
"Taylor had looped back upon hearing the commotion.","dbd581fdbb85696c1b3307d1e2446255f6dd13867087aee8a8b5d7ce37cb828d","has_concept","Concept"
"Taylor had looped back upon hearing the commotion.","650733824fc4b281ab519a40396beb61a4ac7b150444cbc30297c688870d5748","has_concept","Concept"
"Taylor had looped back upon hearing the commotion.","066d3b2a2e10101e0caf6e03c6fda98f21f68fb0787b0c59cc2d33fddb4d02f7","has_concept","Concept"
"Cruz's voice trailed off as the small airborne device came into view.","b9f27e3ef64bca519878e8844ff0a04ebf6161897dbe2629edbe706d4674f4de","has_concept","Concept"
"Cruz's voice trailed off as the small airborne device came into view.","26f90357760e61cc02323c7013060bb2a4bb6d65f1fd7f230ed39a3ab8ac17f5","has_concept","Concept"
"Cruz's voice trailed off as the small airborne device came into view.","57e8f8add07fb59793a4c487d409ca15f83ba8cfc3b652fe9c2d96e659821d82","has_concept","Concept"
"Cruz's voice trailed off as the small airborne device came into view.","06b06e8f2201bd362c8f97e67317339d12c8ffd29def0bf14a2ccac235ab0711","has_concept","Concept"
"Cruz's voice trailed off as the small airborne device came into view.","363ef112c4fb431c8321024509193ec6cc5b833a833dbdad38b6287369309123","has_concept","Concept"
"Cruz","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Cruz","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"Cruz","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Cruz","c8eff268039601e6fc5084f3584b500fa937ab47a5a3c98c30072f44fe224af4","has_concept","Concept"
"Cruz","a8e5580471907faadcaa0ae342f713f9198f2d15bbc5179bf3b2c2cd3d4e75c5","has_concept","Concept"
"Cruz","2b0df5f0e28bc391be36dc2fc8adcaa79cb3be98a218399d82f2e71d7a8b885a","has_concept","Concept"
"Cruz","600549dd7a0f7152ec80ae60bad51b49a9cb390ab8f8eb275c98324957de3fe2","has_concept","Concept"
"airborne device","4f9605639abf071a3ed8eee860384579525fea834943222675ca6a888b921aad","has_concept","Concept"
"airborne device","9aa3494810631e96a368fc13aa1a4bc75b8730fed76f55b5b23bd86c7a367bd1","has_concept","Concept"
"airborne device","04001dffd9c7e3d6653726155361ce835e25724e1a722c87f742d805593f9fab","has_concept","Concept"
"airborne device","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"airborne device","cd3004f22b4315db09b6f15013c37c880b75cfd570bb228edbb3b6139385708c","has_concept","Concept"
"Sam reacted first and declared 'I've got this.'","8bfb4b34333c2780c8dc4135d7d4f7117eddde6676dbefbf0276fa413dc614b1","has_concept","Concept"
"Sam reacted first and declared 'I've got this.'","bc30456e7b871f1c2d7f262f820490dd9271e6f0e0eed71b62948d8557fb9aa1","has_concept","Concept"
"Sam reacted first and declared 'I've got this.'","b0ebcc79527cd9cdf1ab50aaa552a1d30d3a1b151134c90dfb0d988e3e3dc514","has_concept","Concept"
"Sam reacted first and declared 'I've got this.'","534b4d2518227e012da93b04b74d74c4bb437a1f842c4557ccdba735cf2a089d","has_concept","Concept"
"Sam reacted first and declared 'I've got this.'","53e3ad797fe675cd78d05226900f793efab95edd39002cd1c8f0d2e8fddf4839","has_concept","Concept"
"Sam's fingers flew over the controls of their own gadgetry to ward off the threat.","1c9b38dc67bd7fc517acf13d746786eeddcd79602e14d147d0e476d00a8dc69d","has_concept","Concept"
"Sam's fingers flew over the controls of their own gadgetry to ward off the threat.","8c16c7bee6af9522e7171de91e16c1b51f36b5731bdee0fb08b94c22fd002f27","has_concept","Concept"
"Sam's fingers flew over the controls of their own gadgetry to ward off the threat.","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"Sam's fingers flew over the controls of their own gadgetry to ward off the threat.","727564e5d62f2943bb27216a8182d27b570b170d48133fb96951f33c1081a245","has_concept","Concept"
"Sam's fingers flew over the controls of their own gadgetry to ward off the threat.","d6a14171416ddb774e57b5aab7a159ef94ece4f30d3499250d06b1a968a10334","has_concept","Concept"
"gadgetry","05a2940d88330ff8b337cae848cda130d764d2e74087a427d77f0f141511eef2","has_concept","Concept"
"gadgetry","cd3004f22b4315db09b6f15013c37c880b75cfd570bb228edbb3b6139385708c","has_concept","Concept"
"gadgetry","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"gadgetry","113732d93c74d57ef4faa78449e526c991965d2eb67e292c700b4af4b08db6aa","has_concept","Concept"
"gadgetry","7e8c52da267799d4fba33e18b1de67456dec35fca1b08428ab9663ea9796b5af","has_concept","Concept"
"gadgetry","d70019f8326f13ee985425d72e8c34fb20915883fe48b8e2f071615d4a5f4bac","has_concept","Concept"
"gadgetry","2b2aa1e5516ddc06fab77aeef1a2d42d67eb640590aae1ee68f7e206ec22a89a","has_concept","Concept"
"threat","beda04024a3a5e519e47df1507b2b428fc9a2f384da1146d772bb9a944deffc8","has_concept","Concept"
"threat","df05f0993702e3f457eb02f9c6dd6a1f43a29f6910efed93022eecd7d305a4c2","has_concept","Concept"
"threat","be7766aa46f59c274200f6a9dba309deaa7b8edda801082c1701c572bc2fe3a2","has_concept","Concept"
"threat","99723aac5ef7b3c875f24b676261009918fb180fb4f42996e20e941a909bc3ed","has_concept","Concept"
"threat","7fb95e230af195f019bcf3e1f0f8c822442257ba7f592c9a196008e7abb4a45a","has_concept","Concept"
"The drone lingered and its scan seemed more curious than hostile.","2e92730309058b38301ab32fc5e8d7909542b31deef61ecdae8722562a2d8437","has_concept","Concept"
"The drone lingered and its scan seemed more curious than hostile.","57e8f8add07fb59793a4c487d409ca15f83ba8cfc3b652fe9c2d96e659821d82","has_concept","Concept"
"The drone lingered and its scan seemed more curious than hostile.","363ef112c4fb431c8321024509193ec6cc5b833a833dbdad38b6287369309123","has_concept","Concept"
"The drone lingered and its scan seemed more curious than hostile.","dda9b43a285818f9c2e1863cda6a8dcdee0599b076a23253d84ce3e79f34af31","has_concept","Concept"
"The drone lingered and its scan seemed more curious than hostile.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"The drone drifted away and retreated into the shadows.","d6cb313c460591e2e0cf91eeda5fe7bfe8e7ba667b2d714192046b4a40cbae9d","has_concept","Concept"
"The drone drifted away and retreated into the shadows.","2f55bcdc90d655ca679752faabcf9a063b807bbad3bdbd922194ea8d089cdf28","has_concept","Concept"
"The drone drifted away and retreated into the shadows.","5b4957131337bbba64b4574f4aa452e077ada6806c8a2d2cb55f8318042a68b0","has_concept","Concept"
"The drone drifted away and retreated into the shadows.","340267d42d20bfc0dd8da8114a9cfa524b5e64c95aad5515de2e98c856e07659","has_concept","Concept"
"The drone drifted away and retreated into the shadows.","2e202cce2260596984d49047d2719411d918a3baa97d446e8561b80c6640208f","has_concept","Concept"
"shadows","31defaeed5808b4e62948573890825466989f4104f706766fb27ad8405057223","has_concept","Concept"
"shadows","1d2d9c5dbb5ddd51cf8379cfff7998ece97d5f15f163920e21615eea50fc526e","has_concept","Concept"
"shadows","340267d42d20bfc0dd8da8114a9cfa524b5e64c95aad5515de2e98c856e07659","has_concept","Concept"
"shadows","b3375cb86bc79a32129f6f511c13ee6f298cbc53d1480688e17b9cc0eaec2518","has_concept","Concept"
"shadows","73bce06b6d5ef05a9ee06bfabbac46c6a8d020d50e1da8f580c1cbfe00a74210","has_concept","Concept"
"The crew exhaled in a moment of collective relief.","80c668af6f406d62b000f88e8b1e2601aebd2a1dfad01ccdbfb522809354fdf5","has_concept","Concept"
"The crew exhaled in a moment of collective relief.","112e8425873d879fa54dd523f9dee13f8551567209cf8e8c5e306e802aefceb1","has_concept","Concept"
"The crew exhaled in a moment of collective relief.","fd7cf7285402db5dfe333d9c71c99c204137f1912d976b96778ccecca23e9912","has_concept","Concept"
"The crew exhaled in a moment of collective relief.","dc9e7a5b111a0ab4a322944c6b9085c9c669a7c2c3dbb55124a7f9c7befaeb02","has_concept","Concept"
"The crew exhaled in a moment of collective relief.","f48f6aa61acead4887f2a5fbcdf13dc5361a1d2d3f9be4e700a1604eee341508","has_concept","Concept"
"crew","af8ea05e0db7511525c663a46a8d7f3d6c122e6735620799e5d0e0879197c3e0","has_concept","Concept"
"crew","70c35a12e1ee02861220390a65d4ea189af94d0c9f260373bab5bb87f8b8963d","has_concept","Concept"
"crew","6cffce8e22f4f081365768ceb83c6e0adfa99a243a0343f2dc51140e152139d6","has_concept","Concept"
"crew","4a9c454056c6c4ce99da97753aa330e268c1a422f66f710ec6461eb6340fc96a","has_concept","Concept"
"crew","ce1bcf7dce13915aecbd6e834bc2b0f5ab40a93824dc47e5771566985027f018","has_concept","Concept"
"crew","a9c8907f0a127daeb4f0a07e52e6e952d3e15aa8bc2abdd4107329715edc1d92","has_concept","Concept"
"crew","ab2bf0bd01dcc28648b33fb080484ec95ef423d12a1b5db3315e20921e63b465","has_concept","Concept"
"crew","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"Cruz squared their shoulders and directed 'Move out.'","6dbf043ceb5908eb3f5ce5f8a552a8715c3b822289011647443133deab2baf13","has_concept","Concept"
"Cruz squared their shoulders and directed 'Move out.'","b0ebcc79527cd9cdf1ab50aaa552a1d30d3a1b151134c90dfb0d988e3e3dc514","has_concept","Concept"
"Cruz squared their shoulders and directed 'Move out.'","0835866c22f802972780841b99ae97cb25328ca3f9febce32cca88387bbdb815","has_concept","Concept"
"Cruz squared their shoulders and directed 'Move out.'","3aef5e8cb218cd8149d031dd5f0e72352d880c0c620f95bc390600f8d3ee9932","has_concept","Concept"
"Cruz squared their shoulders and directed 'Move out.'","f255ea964b07246f9b4b48f8f730e0145a8eb4d77d264a80d51ee4214551ec10","has_concept","Concept"
"Cruz said 'And Rivera, keep that trick handy.'","a5c7d1d26b19173098c0ada457fac9f19d58540e8c25bb1fa6b19a00f4268285","has_concept","Concept"
"Cruz said 'And Rivera, keep that trick handy.'","54e686c69e50021d4e9ac71eeeaa638a21c5d0fcc44627e8110cd44a6f58838f","has_concept","Concept"
"Cruz said 'And Rivera, keep that trick handy.'","bb333df371436a7158c47eefc8fdaf17e91f2317519552ba7bc0a83f4eb207e9","has_concept","Concept"
"Cruz said 'And Rivera, keep that trick handy.'","6dbf043ceb5908eb3f5ce5f8a552a8715c3b822289011647443133deab2baf13","has_concept","Concept"
"Cruz said 'And Rivera, keep that trick handy.'","0f640b21126ee85db7780e82c04e912931047d0e4ef912724fec495a82c3f09f","has_concept","Concept"
"The team pressed onward with soft beeps of regular comms checks.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"The team pressed onward with soft beeps of regular comms checks.","b79e3e1e87ecf1a9c181d35d8fbc41207de4f7bcf09f96c0492b5249a6a281c4","has_concept","Concept"
"The team pressed onward with soft beeps of regular comms checks.","34e50206031141ae55b0953c5410092b91da703fe9577710e9cd63ecc28a055a","has_concept","Concept"
"The team pressed onward with soft beeps of regular comms checks.","99f9e8ada21b5e2e325517ecfa399980cfc3102ad529fd763f65a3ac4810e052","has_concept","Concept"
"The team pressed onward with soft beeps of regular comms checks.","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"comms checks","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"comms checks","08e948125e2418bb8a4a782a4b3b7359e84a49b100ebbacddb722c8b131c880d","has_concept","Concept"
"comms checks","65466f692605ba8602699e7ffb771e5bff7f137973f04f445bc08e3d510ca1a2","has_concept","Concept"
"comms checks","c96ce5b001203d336a3c9089d5c4be0ac7e2fa047a703b51b0976fbbb2c814e3","has_concept","Concept"
"comms checks","50b797d0f544bbd655456854362e8e920c72e2359fa03c1005efee9cbe7702c4","has_concept","Concept"
"comms checks","8cd02de9c83c78c596d7f9c56bbe7d06eb2aff6f55ea8137aff4615744804360","has_concept","Concept"
"agent","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"agent","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"agent","aad3b6af911a14f6e9c913d666ef41b4e481eac54d9a000915da30f30c2d2774","has_concept","Concept"
"agent","1157701535f4e651608199491d7493ae418679569f4837434cb9ee6ddcacb17d","has_concept","Concept"
"agent","036ba02693713a1893a5b672221d9dc56b84f7bb8d5d9bb18820d0e23f164f06","has_concept","Concept"
"agent","0b15739d0b78ed583536de1bf53a8dacc20efc1cef567d61142257c652a991ad","has_concept","Concept"
"agent","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"The group converged upon a central hub where the imposing doors to the mainframe room stood ajar.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"The group converged upon a central hub where the imposing doors to the mainframe room stood ajar.","918663674f1491b7bd431eee78169b3ea8b75c131372f8e1afc92d5d9349599a","has_concept","Concept"
"The group converged upon a central hub where the imposing doors to the mainframe room stood ajar.","de8638a60dc8d6c89c617ae6ae651af3624d3e334abd9a3511c5042b1a2db968","has_concept","Concept"
"The group converged upon a central hub where the imposing doors to the mainframe room stood ajar.","3c3a565ee74770aee9605f34bd8e8ce7f3bdce6e2e611da75f4417d68a2bacdc","has_concept","Concept"
"The group converged upon a central hub where the imposing doors to the mainframe room stood ajar.","06b06e8f2201bd362c8f97e67317339d12c8ffd29def0bf14a2ccac235ab0711","has_concept","Concept"
"central hub","6493f8d39192082fa9d3f96dbf5e0d79612c09d7f20261109baf9e34eec08c0d","has_concept","Concept"
"central hub","676436eca3db62e6e3449712f629c0ca810d18adc2a8ad09e1498a89954971f0","has_concept","Concept"
"central hub","69dd37c8b0c6c7f57e7a70815982e428197fca41d420258f3089ed208d5d6914","has_concept","Concept"
"central hub","a8f7b9556fe65e8c642fb8c8880175e457f8c8be9d8e7510997246be43a47fee","has_concept","Concept"
"central hub","b4530e34850963c303114d0201ae1cc893b9e78ada8f93e78c852e535869ec56","has_concept","Concept"
"central hub","d901abf05cc896bd332fdd23549d3f7a5c78be023d8651ced60733d06194ba4b","has_concept","Concept"
"doors","114690d891ea33d62270f45e1285d26a16e992f742dcf92ec9d7999b5df54171","has_concept","Concept"
"doors","3c3a565ee74770aee9605f34bd8e8ce7f3bdce6e2e611da75f4417d68a2bacdc","has_concept","Concept"
"doors","462dd2328d5950d1c786c7157fd9812b1721665bd7c77bb68519fed903eb4bc3","has_concept","Concept"
"doors","75cfc9ba1a2f4c7b416054bbbb9278ccbf526292e88b3f28e288941731dd6c00","has_concept","Concept"
"doors","9919be28bbeaaa85f50170c04e8f6305e3d6128a9a90a997747a4eebe5271bef","has_concept","Concept"
"doors","9db290fa1bfd4ea91ea41a0f3258a3ca3ede09f48e17aee3a768519e7e1f3eb3","has_concept","Concept"
"doors","13837da9c71a4f3658f26fc0d4854355289ce8a6268ccf0e61475f33da9037b8","has_concept","Concept"
"they","2436e413e4e4db21e460b953ffcecc362231de8ad5b682f72408709dd274a316","has_concept","Concept"
"they","389ee39f88f6a79e2ec050d283006b3c859c3699216b6e292a6c59e0fd205819","has_concept","Concept"
"they","2c2456b0f322068b02a88af93f84d831d9dbf7c6a5e8fe5c8db0c230088b5da2","has_concept","Concept"
"they","8218d4e720df13cda9db640f764d60e4e8d7d06d622d6a6b4d1b60408e534c3b","has_concept","Concept"
"they","0e89005a8bb417e521166a2b217e032e6cffcfe067907d310a17d5a2a5c0d9d4","has_concept","Concept"
"threshold","79e5686c6a5a7090de1b6da71c860d8a5de33e5375d9bc36ac11326343746b01","has_concept","Concept"
"threshold","c81b38ec139ef801ed71d7ae899bf947de8fbf40d439afc43a45b67ff88c1444","has_concept","Concept"
"threshold","69dd37c8b0c6c7f57e7a70815982e428197fca41d420258f3089ed208d5d6914","has_concept","Concept"
"threshold","fa25a6702eb98daba8d7e2558d4f6a32ca74ca618ed6cdd5a0dc2a4f860a3823","has_concept","Concept"
"threshold","114690d891ea33d62270f45e1285d26a16e992f742dcf92ec9d7999b5df54171","has_concept","Concept"
"threshold","9919be28bbeaaa85f50170c04e8f6305e3d6128a9a90a997747a4eebe5271bef","has_concept","Concept"
"threshold","99252c3da58f7630653078166508553a536d593a91af67ab3145d896ac44d104","has_concept","Concept"
"They moved deeper into the heart of the enigma.","dda9b43a285818f9c2e1863cda6a8dcdee0599b076a23253d84ce3e79f34af31","has_concept","Concept"
"They moved deeper into the heart of the enigma.","0e23f952c89b72e9f676d581d66f7533543feabd5ebbbb3cf395590c959791e1","has_concept","Concept"
"They moved deeper into the heart of the enigma.","f64bd24d1a6172d946f65695c9e97fbe8896b7d24e4b8d4695e10b4787ea3b2b","has_concept","Concept"
"They moved deeper into the heart of the enigma.","16adfd8b7d0962f2f6a42e6c2bf1aa889edce7be56c538ed28f17db061657364","has_concept","Concept"
"They moved deeper into the heart of the enigma.","dbd581fdbb85696c1b3307d1e2446255f6dd13867087aee8a8b5d7ce37cb828d","has_concept","Concept"
"heart of the enigma","a8f7b9556fe65e8c642fb8c8880175e457f8c8be9d8e7510997246be43a47fee","has_concept","Concept"
"heart of the enigma","41aa95355fa5a17fa86833cdbafc9d6b6bce3fd024561ab83f612aa08761841d","has_concept","Concept"
"heart of the enigma","f64bd24d1a6172d946f65695c9e97fbe8896b7d24e4b8d4695e10b4787ea3b2b","has_concept","Concept"
"heart of the enigma","e17cacb5d99ee9979068f9ca427d33bfe85901776c73eef5143ea38689c2ed54","has_concept","Concept"
"heart of the enigma","6bd76e5d9897641110d4f4f417e3772c263422b2efe3e242cdb986ee53af50c0","has_concept","Concept"
"heart of the enigma","27c4eb2fd438629cb4466232acf7313c9901e5f24bdee54a3122db70449b08d1","has_concept","Concept"
"heart of the enigma","676436eca3db62e6e3449712f629c0ca810d18adc2a8ad09e1498a89954971f0","has_concept","Concept"
"heart of the enigma","6493f8d39192082fa9d3f96dbf5e0d79612c09d7f20261109baf9e34eec08c0d","has_concept","Concept"
"Their destinies were forever cemented to the legacy of Operation: Dulce.","9c89d05362caec670a2389639ba6f1e266714b652b4120e40c079880b0edd870","has_concept","Concept"
"Their destinies were forever cemented to the legacy of Operation: Dulce.","538c554615146097f8626a669a513d1ea00925d0640c89289e37d8da544a2314","has_concept","Concept"
"Their destinies were forever cemented to the legacy of Operation: Dulce.","284350012c6a839fe85474703ecf59cb9f83f802afcf6c446e2446d710e1b746","has_concept","Concept"
"Their destinies were forever cemented to the legacy of Operation: Dulce.","eff08b641e2487622ad168f1777f99e5251111877768db204c5ef4705e2c64b3","has_concept","Concept"
"Their destinies were forever cemented to the legacy of Operation: Dulce.","92c707e7492a10d899f7e8b61cb08d84970f840bba299e9faa7b6ed0ce0b4804","has_concept","Concept"
"their destinies","cf22ccc05ce0a27304ea9fcd7b04150d144ad8326935c33a5ef9614b5af708c9","has_concept","Concept"
